"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.601917792E1,-1.096851264E0,-1.647499203E0,-4.145284134E-1,2.022169658E0
1.602913692E1,-1.012538653E0,-1.585458783E0,-5.206670719E-1,1.951924250E0
1.603909592E1,-8.521610762E-1,-1.528644605E0,-5.902635562E-1,1.846982375E0
1.604905392E1,-6.790275058E-1,-1.431086735E0,-6.286189520E-1,1.704185842E0
1.605901292E1,-6.839659180E-1,-1.230191316E0,-6.573474920E-1,1.553475386E0
1.606897092E1,-8.890086213E-1,-1.030228235E0,-6.407320440E-1,1.504075828E0
1.607892992E1,-1.183151489E0,-9.063336289E-1,-3.568047005E-1,1.532513519E0
1.608888892E1,-1.376654128E0,-8.444472831E-1,1.513797355E-1,1.622092360E0
1.609884692E1,-1.308475593E0,-8.667123109E-1,5.185755229E-1,1.652942582E0
1.610880592E1,-1.050724334E0,-9.411078975E-1,4.631146824E-1,1.484648413E0
1.611876492E1,-7.998952275E-1,-9.479582030E-1,1.975423336E-1,1.255977748E0
1.612872292E1,-7.311937326E-1,-8.958255976E-1,-4.718118310E-2,1.157313199E0
1.613868192E1,-8.339812788E-1,-7.575360239E-1,-1.768285722E-1,1.140462163E0
1.614863992E1,-9.960582029E-1,-6.784924856E-1,-2.439487606E-1,1.229632057E0
1.615859892E1,-1.063973759E0,-6.924854574E-1,-3.991531599E-1,1.330751484E0
1.616855792E1,-9.232285007E-1,-6.929669756E-1,-5.388250154E-1,1.273925622E0
1.617851592E1,-7.516962634E-1,-6.347947812E-1,-6.183845705E-1,1.162071927E0
1.618847492E1,-6.530269843E-1,-5.643250152E-1,-6.007382584E-1,1.051567126E0
1.619843292E1,-5.857946755E-1,-5.334104937E-1,-5.354143345E-1,9.562168511E-1
1.620839192E1,-5.767323683E-1,-5.138764080E-1,-3.442711937E-1,8.457019819E-1
1.621835092E1,-5.883356562E-1,-5.071883628E-1,4.366408288E-2,7.780009202E-1
1.622830892E1,-6.600385268E-1,-6.331639928E-1,3.929036558E-1,9.954500396E-1
1.623826792E1,-6.502599357E-1,-8.364491692E-1,5.477116138E-1,1.192674813E0
1.624822787E1,-6.346333250E-1,-1.055188244E0,4.959017748E-1,1.327441245E0
1.625818587E1,-6.986659643E-1,-1.210353175E0,4.458373296E-1,1.466921900E0
1.626814488E1,-7.518611549E-1,-1.280726754E0,4.059868008E-1,1.539604331E0
1.627810287E1,-6.493961558E-1,-1.339153302E0,2.987114435E-1,1.517984012E0
1.628806187E1,-5.542010730E-1,-1.365296496E0,1.175746429E-1,1.478173585E0
1.629802088E1,-4.949787552E-1,-1.342582110E0,-4.464524567E-2,1.431615831E0
1.630797887E1,-4.658583422E-1,-1.256128103E0,-1.275207567E-1,1.345787260E0
1.631793787E1,-4.227572000E-1,-1.158848560E0,-1.014936304E-1,1.237721533E0
1.632789688E1,-3.845634066E-1,-1.051399249E0,-9.109961987E-2,1.123222389E0
1.633785487E1,-5.469207779E-1,-9.884715137E-1,4.124041200E-2,1.130441968E0
1.634781387E1,-8.309362681E-1,-9.977691713E-1,3.000563031E-1,1.332678576E0
1.635777188E1,-9.674940428E-1,-1.110075473E0,4.783314764E-1,1.548261373E0
1.636773087E1,-9.185241234E-1,-1.296889628E0,4.796032459E-1,1.660008598E0
1.637768988E1,-8.238084392E-1,-1.336291967E0,3.056000483E-1,1.599289829E0
1.638764788E1,-7.685385834E-1,-1.190642796E0,1.521287638E-1,1.425280668E0
1.639760687E1,-6.780249276E-1,-9.107973933E-1,8.496238232E-2,1.138634402E0
1.640756588E1,-5.087793902E-1,-5.318618587E-1,1.990251875E-1,7.624595267E-1
1.641752387E1,-4.818379786E-1,-2.021505243E-1,5.077078879E-1,7.285602044E-1
1.642748287E1,-4.699159079E-1,2.239922136E-2,8.842960578E-1,1.001649741E0
1.643744088E1,-5.113344772E-1,4.077146530E-2,1.479806905E0,1.566190837E0
1.644739987E1,-8.218396086E-1,-3.891061816E-1,1.995091615E0,2.192536092E0
1.645735887E1,-1.060158670E0,-8.966307592E-1,2.425068372E0,2.794430127E0
1.646731688E1,-1.141847196E0,-1.338235874E0,2.739512919E0,3.255705962E0
1.647727587E1,-1.148481447E0,-1.706833824E0,2.832391262E0,3.500675877E0
1.648723487E1,-1.123779592E0,-2.021349707E0,2.613797198E0,3.490081804E0
1.649719288E1,-1.138483951E0,-2.218151490E0,2.201719937E0,3.326245996E0
1.650715187E1,-1.212043459E0,-2.270736963E0,1.586147878E0,3.023435263E0
1.651710987E1,-1.133877514E0,-2.171455919E0,8.496986675E-1,2.592853033E0
1.652706888E1,-1.011353642E0,-1.929973806E0,2.085339296E-1,2.188863057E0
1.653702787E1,-1.048778088E0,-1.610494806E0,-1.516802824E-1,1.927857855E0
1.654698588E1,-1.118446493E0,-1.431532001E0,-3.917008835E-1,1.858396085E0
1.655694487E1,-1.062838595E0,-1.369733948E0,-3.444431019E-1,1.767607993E0
1.656690287E1,-1.052497356E0,-1.391991374E0,-1.477345812E-1,1.751346960E0
1.657686188E1,-1.122125196E0,-1.495550534E0,1.155374730E-1,1.873281949E0
1.658682087E1,-1.253230807E0,-1.662311077E0,4.278150415E-1,2.125297928E0
1.659677887E1,-1.344657725E0,-1.787688830E0,6.710668141E-1,2.335437093E0
1.660673788E1,-1.358744983E0,-1.762824422E0,8.890878510E-1,2.396709219E0
1.661669687E1,-1.282580029E0,-1.611622734E0,9.908083534E-1,2.285616014E0
1.662665487E1,-1.020069502E0,-1.388394167E0,8.016158438E-1,1.900202124E0
1.663661388E1,-7.414243135E-1,-1.122027766E0,3.397922266E-1,1.387124752E0
1.664657187E1,-5.439010199E-1,-8.192273650E-1,-6.226699948E-2,9.853116127E-1
1.665653087E1,-5.107581610E-1,-5.756940490E-1,-2.984956813E-1,8.254678727E-1
1.666648988E1,-6.113367022E-1,-3.721284986E-1,-4.218766093E-1,8.307779826E-1
1.667644787E1,-7.934721342E-1,-4.391320351E-1,-4.695969057E-1,1.021252283E0
1.668640688E1,-9.829616093E-1,-5.748669603E-1,-4.748839581E-1,1.233774826E0
1.669636488E1,-1.218951579E0,-7.008630556E-1,-3.349659348E-1,1.445425249E0
1.670632387E1,-1.402330129E0,-8.460181376E-1,-1.015614581E-1,1.640911700E0
1.671628288E1,-1.449817706E0,-9.704351923E-1,1.033097756E-1,1.747680964E0
1.672624087E1,-1.448343769E0,-1.082201211E0,2.968093443E-1,1.832199476E0
1.673619987E1,-1.429390458E0,-1.220202517E0,4.680029547E-1,1.936769999E0
1.674615888E1,-1.383852635E0,-1.325140158E0,5.896981305E-1,2.004691606E0
1.675611687E1,-1.297470841E0,-1.407692902E0,6.026508826E-1,2.007042096E0
1.676607587E1,-1.239057303E0,-1.531185220E0,5.061770868E-1,2.033717389E0
1.677603388E1,-1.209534418E0,-1.597325707E0,4.451222152E-1,2.052451391E0
1.678599287E1,-1.131038691E0,-1.576624225E0,3.718460780E-1,1.975667476E0
1.679595187E1,-9.235557255E-1,-1.521999536E0,3.377714288E-1,1.812050580E0
1.680590988E1,-8.394390699E-1,-1.427505023E0,4.462144750E-1,1.715090639E0
1.681586887E1,-8.156828559E-1,-1.401577007E0,5.015946239E-1,1.697455094E0
1.682582687E1,-8.497214717E-1,-1.540832541E0,6.624012405E-1,1.880150766E0
1.683578588E1,-1.002716793E0,-1.687357041E0,9.320198625E-1,2.172849690E0
1.684574487E1,-9.926730305E-1,-1.960232854E0,9.206604767E-1,2.382336732E0
1.685570288E1,-9.048675857E-1,-2.307038524E0,7.518864441E-1,2.589699852E0
1.686566187E1,-8.617153535E-1,-2.518569736E0,5.384396839E-1,2.715817402E0
1.687562087E1,-8.480575003E-1,-2.418739639E0,3.292923814E-1,2.584170357E0
1.688557888E1,-7.704694071E-1,-2.205705984E0,-1.642190516E-2,2.336457078E0
1.689553787E1,-5.273741207E-1,-1.910212263E0,-3.462680179E-1,2.011699753E0
1.690549587E1,-3.330362805E-1,-1.722496468E0,-4.794792849E-1,1.818737923E0
1.691545488E1,-2.992547961E-1,-1.664216977E0,-5.027687448E-1,1.764071425E0
1.692541387E1,-5.195357088E-1,-1.805758480E0,-5.462147266E-1,1.956791141E0
1.693537187E1,-9.907207183E-1,-2.160349425E0,-4.595689309E-1,2.420710801E0
1.694533088E1,-1.361057557E0,-2.572235774E0,-4.195213509E-1,2.940216440E0
1.695528987E1,-1.668379025E0,-2.879724473E0,-4.118398637E-1,3.353492759E0
1.696524787E1,-1.669592615E0,-3.149561488E0,-4.259082645E-1,3.590080071E0
1.697520688E1,-1.620071961E0,-3.341649539E0,-3.841205531E-1,3.733470691E0
1.698516487E1,-1.402225463E0,-3.404402150E0,-2.375776345E-1,3.689530239E0
1.699512387E1,-1.208897584E0,-3.259608426E0,1.359015709E-1,3.479216822E0
1.700508288E1,-9.346522790E-1,-2.951233874E0,4.278524637E-1,3.125126236E0
1.701504087E1,-1.023293437E0,-2.476677360E0,7.774171418E-1,2.790239706E0
1.702499988E1,-1.051380903E0,-2.174282755E0,8.676852876E-1,2.566278445E0
1.703495787E1,-1.033560709E0,-1.986490653E0,7.875708318E-1,2.373744020E0
1.704491687E1,-1.133085436E0,-1.741330934E0,1.000426438E0,2.305855392E0
1.705487588E1,-1.287816211E0,-1.882994059E0,1.221275189E0,2.587595468E0
1.706483387E1,-1.067759612E0,-2.141694468E0,1.251422263E0,2.700559843E0
1.707479287E1,-1.175531325E0,-2.301380173E0,1.579801894E0,3.028860945E0
1.708475188E1,-1.189086413E0,-2.425770623E0,2.000166999E0,3.361392217E0
1.709470987E1,-1.388910769E0,-2.525064823E0,2.327024599E0,3.704061146E0
1.710466887E1,-1.335245316E0,-2.477909076E0,2.163854538E0,3.550377431E0
1.711462688E1,-1.324227407E0,-2.246326299E0,1.724288932E0,3.126136975E0
1.712458587E1,-1.301976413E0,-2.070200855E0,1.190467379E0,2.719942415E0
1.713454487E1,-1.345029169E0,-2.043294599E0,8.341310406E-1,2.584556225E0
1.714450288E1,-1.451181423E0,-2.087915579E0,6.458460188E-1,2.623439739E0
1.715446187E1,-1.536734081E0,-2.170329745E0,7.753916663E-1,2.770038822E0
1.716441988E1,-1.485391143E0,-2.288856899E0,1.022620715E0,2.913933060E0
1.717437888E1,-1.369873258E0,-2.268677866E0,1.178938424E0,2.900577151E0
1.718433787E1,-1.124209216E0,-2.120186362E0,1.000126476E0,2.599863370E0
1.719429588E1,-8.831527810E-1,-1.763906157E0,6.375909197E-1,2.073124682E0
1.720425487E1,-6.297612056E-1,-1.127673253E0,3.896245372E-1,1.349093556E0
1.721421387E1,-5.526291221E-2,-3.572824180E-1,1.768578082E-1,4.024716139E-1
1.722417188E1,2.404110490E-1,3.454874146E-1,5.222499132E-2,4.241302581E-1
1.723413087E1,4.732343124E-1,7.872998133E-1,-2.341757244E-1,9.479609593E-1
1.724408887E1,5.046486247E-1,1.007781066E0,-8.284580719E-1,1.398797944E0
1.725404737E1,6.072185813E-1,6.160860300E-1,-1.810916601E0,2.006911891E0
1.726400638E1,2.226708890E-1,1.027127749E-1,-2.444713848E0,2.456981489E0
1.727396437E1,-4.105473366E-1,-1.845971829E-1,-2.498843277E0,2.539063402E0
1.728392337E1,-1.102691024E0,-4.625235289E-1,-2.330521234E0,2.619386328E0
1.729388238E1,-1.774504966E0,-8.560434812E-1,-1.781828458E0,2.656424471E0
1.730384037E1,-1.900576052E0,-1.168415482E0,-1.234062465E0,2.549567461E0
1.731379937E1,-1.795204694E0,-1.350697168E0,-6.921547973E-1,2.350791568E0
1.732375738E1,-1.794360356E0,-1.394856510E0,-1.364821994E-1,2.276835779E0
1.733371637E1,-1.768146558E0,-1.392079667E0,-2.997516632E-2,2.250583604E0
1.734367537E1,-1.910824321E0,-1.427036807E0,-2.004671109E-1,2.393297035E0
1.735363338E1,-1.836768457E0,-1.556014690E0,-6.745225185E-1,2.499976142E0
1.736359237E1,-1.653826037E0,-1.619069017E0,-1.030471187E0,2.533455330E0
1.737355037E1,-1.722269742E0,-1.465156999E0,-1.130294268E0,2.527936555E0
1.738350938E1,-1.869240531E0,-9.340677036E-1,-1.007341940E0,2.319758699E0
1.739346837E1,-1.852486358E0,-6.672849812E-1,-6.167701542E-1,2.063342040E0
1.740342637E1,-1.960260921E0,-2.508132456E-1,-1.966927332E-1,1.986005588E0
1.741338538E1,-1.866371887E0,1.482868508E-1,-3.816419184E-2,1.872642389E0
1.742334437E1,-1.596484878E0,4.535391359E-1,-9.647087216E-2,1.662458523E0
1.743330238E1,-1.400518369E0,6.204796278E-1,-2.613541675E-1,1.553947448E0
1.744326137E1,-1.215728228E0,6.930766109E-1,-3.960330856E-1,1.454370145E0
1.745321937E1,-8.854345107E-1,6.350562979E-1,-5.236620158E-1,1.208930387E0
1.746317838E1,-6.209472589E-1,4.833663677E-1,-4.357801187E-1,8.995125656E-1
1.747313737E1,-3.589599842E-1,4.702762060E-1,-2.654852253E-1,6.484553840E-1
1.748309537E1,-2.255740316E-1,4.133092690E-1,-1.915571237E-1,5.083328901E-1
1.749305438E1,-8.535882354E-2,4.428249903E-1,-3.081424177E-2,4.520283379E-1
1.750301237E1,-2.526266134E-1,2.635756709E-1,3.471643960E-1,5.038010103E-1
1.751297137E1,-4.835881233E-1,4.204074964E-2,8.771256173E-1,1.002484038E0
1.752293038E1,-7.176545048E-1,-1.242521632E-1,1.803128110E0,1.944669013E0
1.753288837E1,-8.791028532E-1,-2.483884053E-1,2.508850787E0,2.669990805E0
1.754284737E1,-6.177820149E-1,-3.480028868E-2,2.686502647E0,2.756839159E0
1.755280638E1,-1.616106087E-1,4.565131760E-1,2.542890937E0,2.588593554E0
1.756276437E1,-1.390453264E-2,7.982031164E-1,2.207717426E0,2.347623860E0
1.757272338E1,2.126854527E-1,9.480488348E-1,1.757007027E0,2.007761288E0
1.758268138E1,4.441958700E-1,9.193808135E-1,1.250526470E0,1.614431015E0
1.759264037E1,5.778562032E-1,8.808883005E-1,6.685209364E-1,1.247718811E0
1.760259938E1,5.619889064E-1,7.570814028E-1,1.382398725E-1,9.529501791E-1
1.761255737E1,2.987446265E-1,5.360306311E-1,-3.387707180E-1,7.009584786E-1
1.762251637E1,-4.545259997E-2,-2.360766542E-1,-5.960248178E-1,6.426847664E-1
1.763247438E1,6.564742103E-2,-1.017818104E0,-8.374768174E-1,1.319708565E0
1.764243337E1,2.464168704E-1,-1.721302174E0,-4.727222425E-1,1.801962477E0
1.765239237E1,6.481714565E-1,-2.523679910E0,2.251084471E-1,2.615293547E0
1.766235038E1,1.347660563E0,-3.076079529E0,1.102704765E0,3.534743564E0
1.767230937E1,7.962894689E-1,-1.334623172E0,2.252339868E0,2.736481465E0
1.768226837E1,2.212051383E-1,7.851875067E-2,2.992778633E0,3.001969496E0
1.769222638E1,7.772870412E-1,-2.001706570E-1,3.071018472E0,3.174176726E0
1.770218537E1,1.703973074E0,-7.496335119E-1,3.184613500E0,3.688798962E0
1.771214337E1,2.204605831E0,-9.802748868E-1,3.452602503E0,4.212088528E0
1.772210238E1,2.481317125E0,-8.360009801E-1,3.458066141E0,4.337517003E0
1.773206137E1,2.665054767E0,-6.865572578E-1,2.612131326E0,3.794352098E0
1.774201938E1,2.611178230E0,-4.053953549E-1,1.417753914E0,2.998770299E0
1.775197837E1,2.839333369E0,-3.986684257E-1,-1.341164160E-1,2.870320140E0
1.776193637E1,2.774550020E0,-7.197533628E-1,-1.586439654E0,3.276120189E0
1.777189538E1,2.449800633E0,-8.013804933E-1,-2.449918454E0,3.556098180E0
1.778185437E1,2.121216934E0,-6.031367862E-1,-2.806105689E0,3.568972457E0
1.779181237E1,1.938548748E0,-3.271941081E-1,-2.574360067E0,3.239190792E0
1.780177138E1,2.178958481E0,-1.103331587E-1,-1.955767336E0,2.930027191E0
1.781173037E1,2.696814796E0,-2.226619720E-3,-1.295229018E0,2.991727463E0
1.782168837E1,3.047067984E0,1.550216737E-1,-5.218528873E-1,3.095316697E0
1.783164738E1,2.987527541E0,2.124971724E-1,4.545625448E-1,3.029373362E0
1.784160537E1,2.760195983E0,8.189990312E-2,1.152472757E0,2.992253818E0
1.785156437E1,2.488686079E0,-7.260209933E-2,1.392865825E0,2.852876561E0
1.786152338E1,2.202184499E0,-2.017318636E-1,1.146204541E0,2.490802514E0
1.787148137E1,1.980131222E0,-2.181467521E-1,6.070374638E-1,2.082547033E0
1.788144038E1,1.871090298E0,-1.407581221E-1,1.729331571E-1,1.884329490E0
1.789139838E1,1.934439324E0,-6.932312697E-3,-5.422310185E-1,2.009009217E0
1.790135737E1,1.873045314E0,3.346080852E-1,-1.131998731E0,2.213974355E0
1.791131638E1,1.838164919E0,6.949569292E-1,-1.608991780E0,2.539816912E0
1.792127437E1,1.954530065E0,1.181290466E0,-1.852917736E0,2.940907866E0
1.793123337E1,2.067868108E0,1.599579517E0,-1.589764965E0,3.059752569E0
1.794119238E1,2.332095889E0,1.542141586E0,-8.328586864E-1,2.917280498E0
1.795115037E1,2.575081614E0,1.160844361E0,6.178811252E-2,2.825318162E0
1.796110937E1,2.429732112E0,7.230514848E-1,7.648403656E-1,2.647901503E0
1.797106738E1,1.933851387E0,6.102300435E-1,9.846179062E-1,2.254248060E0
1.798102637E1,1.143340575E0,7.530317675E-1,7.401692086E-1,1.556320973E0
1.799098537E1,3.824061495E-1,1.131198247E0,1.723583758E-1,1.206462327E0
1.800094338E1,-9.077392995E-2,1.517877834E0,-1.410237318E-1,1.527115162E0
1.801090237E1,-4.534930891E-1,1.782849820E0,-2.638094133E-1,1.858441516E0
1.802086037E1,6.735925189E-1,1.591307168E0,-4.757054919E-1,1.792283767E0
1.803081938E1,1.195570829E0,1.269232005E0,-3.739382118E-1,1.783302912E0
1.804077837E1,5.732785642E-1,1.677084799E0,-3.415551621E-1,1.804971375E0
1.805073638E1,-1.399196313E-1,1.799272602E0,-6.395830661E-1,1.914686893E0
1.806069537E1,-4.819431554E-1,1.480661184E0,-9.387330508E-1,1.818198693E0
1.807065437E1,-6.763310623E-1,1.211380531E0,-8.437105340E-1,1.623796157E0
1.808061238E1,-9.762272979E-1,1.110614732E0,-5.253957152E-1,1.569243601E0
1.809057137E1,-1.266604559E0,1.137533559E0,8.796375811E-2,1.704701537E0
1.810052937E1,-1.325348319E0,1.307700398E0,7.777638817E-1,2.017807016E0
1.811048838E1,-1.266700161E0,1.388703192E0,1.300086300E0,2.285443117E0
1.812044737E1,-1.043507700E0,1.350451731E0,1.466171198E0,2.249952484E0
1.813040537E1,-7.672024946E-1,1.305098972E0,1.284609890E0,1.985473637E0
1.814036438E1,-7.030256483E-1,1.123375550E0,9.752383876E-1,1.645389802E0
1.815032237E1,-6.051365340E-1,9.555351712E-1,6.302883321E-1,1.294797695E0
1.816028137E1,-4.602407759E-1,8.962252548E-1,6.326851058E-1,1.189677150E0
1.817024038E1,-4.960709055E-1,1.010818402E0,1.114838322E0,1.584520328E0
1.818019837E1,-6.218369128E-1,1.129854411E0,1.718314247E0,2.148454325E0
1.819015738E1,-7.945027790E-1,1.033951157E0,2.300535543E0,2.644381486E0
1.820011538E1,-9.975397412E-1,7.682335049E-1,2.454248902E0,2.758370158E0
1.821007437E1,-1.307003849E0,1.768716954E-1,2.118077856E0,2.495154597E0
1.822003338E1,-1.439217581E0,-1.511018465E-1,1.737132341E0,2.260930734E0
1.822999137E1,-1.495000311E0,-4.187036178E-1,1.607163355E0,2.234572151E0
1.823995037E1,-1.545871671E0,-7.760158566E-1,1.485566998E0,2.280094107E0
1.824990987E1,-1.375569908E0,-1.043061119E0,1.137702690E0,2.067495219E0
1.825986788E1,-1.059904901E0,-1.136782630E0,8.930627882E-1,1.792549662E0
1.826982687E1,-8.963422722E-1,-1.136419518E0,6.174835145E-1,1.573583389E0
1.827978487E1,-9.136080768E-1,-1.348366468E0,2.846167302E-1,1.653414205E0
1.828974388E1,-1.107660719E0,-1.429531960E0,1.686956799E-1,1.816296266E0
1.829970287E1,-1.056625417E0,-1.069415982E0,6.766678619E-1,1.648631920E0
1.830966087E1,-8.623263875E-1,-5.401713368E-1,1.664291822E0,1.950707343E0
1.831961988E1,-1.022580296E0,-5.140348676E-1,2.366471670E0,2.628705094E0
1.832957787E1,-1.107070589E0,-8.678107104E-1,2.417955819E0,2.797357872E0
1.833953687E1,-9.188093944E-1,-1.192140852E0,2.273268807E0,2.726382509E0
1.834949588E1,-1.191404834E0,-1.538817883E0,2.077832056E0,2.846891639E0
1.835945387E1,-8.464256155E-1,-1.777957601E0,1.464814644E0,2.454231345E0
1.836941287E1,-6.197357158E-1,-1.987122445E0,7.279450196E-1,2.205137619E0
1.837937088E1,-3.065688588E-1,-2.095596189E0,-1.209145725E-2,2.117936273E0
1.838932987E1,4.590868279E-3,-2.122407427E0,-6.573176712E-1,2.221868782E0
1.839928887E1,2.048745228E-1,-2.079308770E0,-1.062715657E0,2.344112433E0
1.840924688E1,4.761908108E-1,-1.858575794E0,-1.368179466E0,2.356475487E0
1.841920587E1,6.080958098E-1,-1.470901304E0,-1.440893685E0,2.146975960E0
1.842916488E1,4.005337606E-1,-8.914071491E-1,-1.278703617E0,1.609384025E0
1.843912287E1,1.863799258E-1,-3.586468658E-1,-1.105030788E0,1.176629973E0
1.844908187E1,4.369660802E-2,6.027689964E-2,-9.115587008E-1,9.145938788E-1
1.845903988E1,3.537060416E-1,2.339432976E-1,-7.092514712E-1,8.263625595E-1
1.846899887E1,6.518122984E-1,3.771980345E-2,-5.425099307E-1,8.488810758E-1
1.847895787E1,6.991627584E-1,-6.844633698E-2,-3.661959136E-1,7.922202414E-1
1.848891588E1,7.240372523E-1,-8.248228580E-2,-2.989985418E-1,7.876759475E-1
1.849887487E1,6.356572455E-1,-1.003680414E-1,-4.774947399E-1,8.013333290E-1
1.850883287E1,6.738609061E-1,-1.002429110E-1,-7.986711860E-1,1.049767986E0
1.851879188E1,5.740749550E-1,1.879382819E-2,-1.073438281E0,1.217450207E0
1.852875087E1,5.677440284E-1,1.020438534E-1,-1.383703823E0,1.499127246E0
1.853870887E1,5.865230924E-1,2.166548350E-1,-1.622117609E0,1.738451666E0
1.854866788E1,4.849430694E-1,3.264898109E-1,-1.761474300E0,1.855951801E0
1.855862587E1,2.914689361E-1,3.732783535E-1,-1.884093336E0,1.942703932E0
1.856858487E1,4.679102764E-2,3.045431641E-1,-1.984491198E0,2.008268223E0
1.857854388E1,-1.822843167E-1,2.563591835E-1,-2.027469987E0,2.051726627E0
1.858850187E1,-3.240215550E-1,2.201280811E-1,-1.942774238E0,1.981872367E0
1.859846088E1,-2.555860354E-1,2.575818363E-1,-1.748700473E0,1.785952398E0
1.860841987E1,-1.819624275E-2,3.206300238E-1,-1.475684034E0,1.510224514E0
1.861837787E1,2.704984818E-1,4.339379534E-1,-1.104959452E0,1.217541361E0
1.862833688E1,6.477557194E-1,4.789682382E-1,-6.402572501E-1,1.029041978E0
1.863829487E1,1.055037094E0,5.789024162E-1,-3.501733732E-1,1.253336614E0
1.864825387E1,1.242711666E0,5.982935375E-1,-3.124325198E-1,1.414178745E0
1.865821288E1,1.184427790E0,1.622049782E-1,-3.460376376E-1,1.244556825E0
1.866817087E1,1.080307006E0,2.047373325E-1,-4.036414826E-1,1.171284358E0
1.867812987E1,9.723191652E-1,3.944169152E-1,-3.494880795E-1,1.105943570E0
1.868808788E1,7.594900171E-1,5.250048289E-1,-2.616465282E-1,9.596426742E-1
1.869804687E1,5.555729029E-1,2.481061310E-1,-3.158215660E-1,6.855371355E-1
1.870800587E1,4.461593650E-1,-1.236101389E-2,-2.390809536E-1,5.063305995E-1
1.871796388E1,3.049149008E-1,-3.114779618E-1,3.501663566E-2,4.372845552E-1
1.872792287E1,1.602063999E-1,-6.154311419E-1,4.131736135E-1,7.583759067E-1
1.873788087E1,2.439955384E-2,-8.094025809E-1,9.616670001E-1,1.257191829E0
1.874783988E1,-2.212349591E-1,-9.135806680E-1,1.638176402E0,1.888702324E0
1.875779887E1,-3.202933703E-1,-9.429260892E-1,1.845176607E0,2.096753244E0
1.876775688E1,-2.115297505E-1,-9.619839191E-1,1.637556598E0,1.910955129E0
1.877771587E1,-4.254770324E-2,-9.786502379E-1,1.371505362E0,1.685406050E0
1.878767387E1,7.505354449E-2,-9.614959690E-1,1.015718077E0,1.400639406E0
1.879763288E1,1.472739668E-1,-8.703136110E-1,5.717325604E-1,1.051671776E0
1.880759187E1,2.155342162E-1,-6.978657728E-1,2.198447835E-1,7.627603582E-1
1.881754987E1,3.681282721E-1,-4.321677089E-1,-2.660073817E-2,5.683264490E-1
1.882750888E1,5.561055842E-1,-1.476465806E-1,-8.802807748E-2,5.820668999E-1
1.883746787E1,7.506351399E-1,9.110956013E-2,-4.656488657E-2,7.575766324E-1
1.884742587E1,9.131902201E-1,2.005530649E-1,1.138476276E-1,9.418594334E-1
1.885738488E1,8.886786921E-1,2.330276236E-1,5.461895835E-1,1.068819326E0
1.886734287E1,7.502090241E-1,9.955118537E-2,1.302705853E0,1.506574445E0
1.887730187E1,5.361810507E-1,-2.198573551E-1,2.099708828E0,2.178211317E0
1.888726088E1,3.444122578E-1,-5.546335477E-1,2.585022465E0,2.666191914E0
1.889721887E1,2.583678482E-1,-7.669769382E-1,2.579692143E0,2.703667717E0
1.890717788E1,2.539127085E-1,-9.744773725E-1,2.009072893E0,2.247321005E0
