"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.519113792E1,-3.949101278E-1,-4.175666267E-1,4.805762225E-1,7.491791524E-1
1.520109592E1,-1.667950425E-1,-4.744769919E-1,4.595174754E-1,6.812527521E-1
1.521105492E1,1.561819075E-1,-2.222699162E-1,2.174292988E-1,3.479543129E-1
1.522101392E1,3.635099950E-1,2.379348993E-2,-4.161416602E-1,5.530637649E-1
1.523097192E1,1.873200850E-1,2.980778977E-1,-1.026955256E0,1.085622561E0
1.524093092E1,1.155924368E-1,3.563793156E-1,-1.414743767E0,1.463512130E0
1.525088892E1,-3.669064964E-1,1.192744285E-2,-1.655129820E0,1.695351692E0
1.526084792E1,-1.164642274E0,-3.112405649E-1,-2.000327797E0,2.335502860E0
1.527080692E1,-1.366766486E0,-3.541676062E-1,-1.403778484E0,1.990999586E0
1.528076492E1,-2.354852814E-1,-4.535641328E-1,-1.204896553E0,1.308796945E0
1.529072392E1,4.104662796E-1,-6.745260268E-1,-1.591178822E0,1.776321472E0
1.530068192E1,3.922147807E-1,-4.156136566E-1,-1.483273135E0,1.589549099E0
1.531064092E1,5.106874097E-1,-2.487390921E-1,-9.006846339E-1,1.064850025E0
1.532059992E1,7.414903870E-1,-1.208432364E-1,1.472428304E-1,7.655661519E-1
1.533055792E1,7.687460864E-1,-3.589178842E-1,1.134877315E0,1.416947110E0
1.534051692E1,6.092395983E-1,-6.527901721E-1,1.475543700E0,1.724684640E0
1.535047492E1,-2.114490955E-1,-6.598642798E-1,1.799805722E0,1.928582958E0
1.536043392E1,-3.111053480E-1,-1.039353911E0,1.728911741E0,2.041121970E0
1.537039292E1,-4.582317092E-1,-1.380632573E0,1.351930638E0,1.985910132E0
1.538035092E1,-7.769256833E-1,-1.296427698E0,1.361694903E0,2.034342966E0
1.539030992E1,-8.821105148E-1,-1.073137588E0,1.627288302E0,2.139581843E0
1.540026892E1,-8.527411200E-1,-8.047244429E-1,1.556955653E0,1.949066380E0
1.541022692E1,-7.165949893E-1,-8.129231163E-1,1.044936613E0,1.505405227E0
1.542018592E1,-6.959769760E-1,-8.753278908E-1,5.940718478E-1,1.266295474E0
1.543014392E1,-4.155288720E-1,-8.875864322E-1,1.966786999E-1,9.995781256E-1
1.544010292E1,-1.366024145E-1,-7.571031837E-1,1.799404603E-1,7.900911465E-1
1.545006192E1,1.963044780E-1,-5.593582075E-1,2.849810117E-1,6.577470863E-1
1.546001992E1,5.075814053E-1,-5.076418874E-1,1.132798630E-1,7.267540824E-1
1.546997892E1,7.101364473E-1,-3.263729397E-1,1.208414823E-1,7.908323042E-1
1.547993692E1,9.420082956E-1,-1.024605406E-1,1.841405153E-1,9.652903815E-1
1.548989592E1,1.292618821E0,-4.732246645E-2,9.388114035E-2,1.296887235E0
1.549985492E1,1.007275575E0,5.450387053E-2,-3.903718114E-2,1.009504164E0
1.550981292E1,5.144874421E-1,1.335410865E-1,4.591906160E-1,7.024148145E-1
1.551977192E1,-2.608894600E-1,5.166483172E-1,1.785780591E0,1.877232301E0
1.552972992E1,-3.195883423E-2,1.918453548E-1,2.525404839E0,2.532882865E0
1.553968892E1,6.528520064E-1,-3.504730430E-1,2.446034149E0,2.555803231E0
1.554964792E1,1.208969577E0,-5.535826568E-1,1.950251657E0,2.360411558E0
1.555960592E1,6.929348159E-1,-1.517102493E-1,1.780874192E0,1.916947455E0
1.556956492E1,3.674230979E-1,1.078843448E-1,2.239899917E0,2.272397501E0
1.557952292E1,4.243163966E-1,-4.741387305E-1,2.392508737E0,2.475671625E0
1.558948192E1,9.418479357E-2,-1.267818002E0,2.154946305E0,2.502004564E0
1.559944092E1,-1.976466333E-1,-8.976334105E-1,2.715737556E0,2.867061283E0
1.560939892E1,6.513443749E-1,-4.736580893E-1,2.106545978E0,2.255246646E0
1.561935792E1,7.977670603E-1,-3.412098840E-1,1.039505720E0,1.354041583E0
1.562931692E1,1.258864015E0,-1.077615532E-1,7.228386462E-2,1.265533926E0
1.563927492E1,1.608969560E0,-2.510955200E-1,-8.193662363E-1,1.822962708E0
1.564923392E1,1.532196788E0,-3.393320507E-1,-1.275376552E0,2.022216256E0
1.565919192E1,6.758378497E-1,-4.287672606E-1,-9.685491729E-1,1.256457585E0
1.566915092E1,-3.265684560E-1,-3.365239254E-1,-1.421510750E-1,4.900022826E-1
1.567910992E1,-7.494545871E-1,-5.481068856E-1,4.495526505E-1,1.031601145E0
1.568906792E1,-1.092734093E0,-8.093119490E-1,9.539323032E-1,1.661035962E0
1.569902692E1,-1.261056136E0,-9.388880020E-1,1.234075329E0,1.998678357E0
1.570898492E1,-1.191788704E0,-1.019940936E0,1.073623638E0,1.900870207E0
1.571894392E1,-1.594686274E0,-8.948315710E-1,9.932630146E-1,2.080941919E0
1.572890292E1,-6.793280527E-1,-1.231632947E0,2.244979978E-2,1.406737471E0
1.573886092E1,-2.589670417E-1,-1.140069058E0,-1.120787280E0,1.619563371E0
1.574881992E1,-4.912506071E-1,-6.800323498E-1,-1.668387212E0,1.867427922E0
1.575877892E1,-5.424482426E-1,-3.797135067E-1,-1.589435767E0,1.721841601E0
1.576873692E1,-4.481165743E-1,-1.439221966E-1,-1.399304779E0,1.476338690E0
1.577869592E1,-8.446034038E-1,-9.240647256E-2,-1.221072291E0,1.487585764E0
1.578865392E1,-1.208339394E0,-1.000791889E-1,-1.102337560E0,1.638672643E0
1.579861292E1,-1.282138857E0,-2.099729294E-1,-9.942897856E-1,1.636025934E0
1.580857192E1,-1.273064855E0,-4.105809581E-1,-8.559797466E-1,1.588071842E0
1.581852992E1,-1.503163316E0,-4.559226072E-1,-4.467904258E-1,1.633091260E0
1.582848892E1,-1.091617275E0,-3.718700516E-1,7.606292009E-2,1.155725390E0
1.583844792E1,1.665211004E-1,-4.535351890E-1,-7.270427942E-3,4.831938573E-1
1.584840592E1,1.162648666E-1,-1.860724354E-1,-7.625324696E-2,2.322822165E-1
1.585836492E1,-5.856679371E-1,9.446293831E-2,-6.518826842E-2,5.968079168E-1
1.586832292E1,-7.707273424E-1,1.351484495E-1,5.155665457E-2,7.841835425E-1
1.587828192E1,8.967699230E-2,-3.342794716E-1,-3.219950563E-1,4.727214236E-1
1.588824092E1,-1.071902803E-1,-5.852992702E-1,-5.526697603E-1,8.121015058E-1
1.589819892E1,-8.855850765E-1,-4.914140368E-1,-5.735346723E-1,1.163911811E0
1.590815792E1,-9.304621643E-1,-5.325047600E-1,-5.608526462E-1,1.209907785E0
1.591811592E1,-7.799264744E-1,-6.292896277E-1,-5.498060864E-1,1.143056199E0
1.592807492E1,-6.843180665E-1,-5.972164804E-1,-3.844760638E-1,9.862963978E-1
1.593803392E1,-5.112182638E-1,-4.531486881E-1,-1.896263731E-1,7.089753226E-1
1.594799192E1,-2.645906013E-1,-4.339183652E-1,-1.762713325E-1,5.379264975E-1
1.595795092E1,-6.003336310E-2,-3.954015863E-1,-1.048724440E-1,4.134545303E-1
1.596790992E1,-5.686680347E-2,-2.111265850E-1,2.169547972E-1,3.080221620E-1
1.597786792E1,-9.937693834E-2,1.586782300E-1,8.597596791E-1,8.799098036E-1
1.598782692E1,-2.623645663E-3,1.592413169E-1,9.524968117E-1,9.657198646E-1
1.599778492E1,-1.201137963E-1,-3.100380850E-1,6.727856031E-1,7.504607957E-1
1.600774392E1,-5.612534729E-1,-6.860988361E-1,4.982634652E-1,1.016859653E0
1.601770292E1,-7.984080613E-1,-7.167891169E-1,3.247233671E-1,1.121020667E0
1.602766092E1,-6.134553677E-1,-6.670316505E-1,6.777770787E-2,9.087642866E-1
1.603761992E1,-4.232466120E-1,-5.114916211E-1,-1.111041141E-1,6.731311144E-1
1.604757892E1,-1.677998865E-1,-1.744206887E-1,-1.442136803E-1,2.817391775E-1
1.605753692E1,1.168583590E-1,1.112251514E-1,-1.117035998E-1,1.962259019E-1
1.606749592E1,1.347210181E-1,2.051285112E-1,-1.441090152E-1,2.845959716E-1
1.607745392E1,-1.135119975E-2,3.004977679E-1,-2.066359234E-1,3.648645819E-1
1.608741292E1,-2.538223690E-1,2.665774852E-1,-1.681198753E-1,4.046648528E-1
1.609737192E1,-6.057054681E-1,-5.391308248E-2,-4.911193371E-2,6.100800903E-1
1.610732992E1,-6.707750380E-1,-2.361070597E-1,1.707338731E-1,7.313246548E-1
1.611728908E1,-4.949609578E-1,-1.721373510E-1,3.630308157E-1,6.375021494E-1
1.612724808E1,-3.488787997E-1,-8.879113913E-2,5.385408407E-1,6.477858600E-1
1.613720608E1,-2.883747357E-1,1.197451293E-2,5.811208498E-1,6.488488416E-1
1.614716508E1,-1.750568658E-1,1.092102009E-1,5.258944827E-1,5.649219249E-1
1.615712308E1,-1.432070822E-1,1.500822383E-1,3.705156903E-1,4.246349295E-1
1.616708208E1,-1.575573188E-1,8.931154132E-2,1.840031058E-2,1.820423894E-1
1.617704108E1,-1.764672142E-1,7.049052358E-2,-3.841606066E-1,4.285895044E-1
1.618699908E1,-8.993894756E-2,2.262714583E-1,-7.251974130E-1,7.649830553E-1
1.619695808E1,8.921272337E-2,3.614280939E-1,-1.058929585E0,1.122462045E0
1.620691708E1,2.668903112E-1,4.681970823E-1,-1.131161556E0,1.252982606E0
1.621687508E1,5.047684926E-1,7.386647201E-1,-9.353501442E-1,1.294332528E0
1.622683408E1,7.953376883E-1,9.134906209E-1,-6.689600623E-1,1.383667127E0
1.623679208E1,9.960726017E-1,7.492540276E-1,-2.506011379E-1,1.271354851E0
1.624675108E1,8.977744746E-1,3.769009960E-1,3.140062979E-1,1.023060762E0
1.625671008E1,6.506348884E-1,9.848406851E-2,6.305179815E-1,9.113604088E-1
1.626666808E1,6.235260272E-1,1.093394244E-1,7.144395594E-1,9.545489513E-1
1.627662708E1,6.971722931E-1,2.229818147E-1,6.046077995E-1,9.493791061E-1
1.628658608E1,6.962086719E-1,3.352670664E-1,2.805640250E-1,8.220867915E-1
1.629654408E1,7.322719592E-1,4.988821006E-1,-1.808280677E-1,9.043253632E-1
1.630650308E1,7.799255973E-1,6.038413757E-1,-6.056826639E-1,1.157479950E0
1.631646108E1,7.607771355E-1,4.923811662E-1,-7.092695975E-1,1.150775575E0
1.632642008E1,7.073908871E-1,4.441463149E-1,-4.976887570E-1,9.722972359E-1
1.633637908E1,6.837272054E-1,5.374748933E-1,-2.836712354E-1,9.147849595E-1
1.634633708E1,7.598790032E-1,6.195241928E-1,-1.565177570E-1,9.928364081E-1
1.635629608E1,9.373396593E-1,4.689613134E-1,1.428642891E-2,1.048205348E0
1.636625508E1,1.128724290E0,3.477713370E-1,3.295437751E-1,1.226198404E0
1.637621308E1,1.154715164E0,3.845725429E-1,6.299948019E-1,1.370458537E0
1.638617208E1,1.056887738E0,4.004483181E-1,7.394663733E-1,1.350622472E0
1.639613008E1,9.404679197E-1,3.423650014E-1,7.373368174E-1,1.243124806E0
1.640608908E1,6.527428097E-1,1.654329336E-1,8.061895359E-1,1.050420296E0
1.641604808E1,-8.348069787E-2,-2.212317431E-1,5.787714386E-1,6.252110757E-1
1.642600608E1,-7.240115976E-1,-5.090352058E-1,1.242159104E-1,8.937221194E-1
1.643596508E1,-9.075375706E-1,-5.086457813E-1,-1.713514853E-1,1.054374841E0
1.644592408E1,-7.072558165E-1,-2.881145346E-1,-4.384593129E-1,8.806062367E-1
1.645588208E1,-1.720642608E-1,4.162398934E-2,-7.374555159E-1,7.584057649E-1
1.646584108E1,4.163773030E-1,2.654103810E-1,-8.976914442E-1,1.024530457E0
1.647579908E1,7.961557138E-1,2.374057263E-1,-6.966571534E-1,1.084230874E0
1.648575808E1,8.943778270E-1,2.049636197E-1,-1.966430318E-1,9.383977115E-1
1.649571708E1,9.769481134E-1,2.977560085E-1,1.203813430E-1,1.028386078E0
1.650567508E1,1.105390391E0,4.034836078E-1,2.505496824E-1,1.203105183E0
1.651563408E1,1.121890649E0,2.829473501E-1,2.927256672E-1,1.193476497E0
1.652559308E1,8.960366821E-1,7.374508381E-2,1.880569804E-1,9.185235440E-1
1.653555108E1,5.153706640E-1,-2.184964156E-1,-1.994719148E-2,5.601298915E-1
1.654551008E1,-1.523141205E-1,-7.056992877E-1,-1.781424050E-1,7.436032493E-1
1.655546908E1,-8.647230881E-1,-9.785806561E-1,-2.947826993E-1,1.338754257E0
1.656542708E1,-9.349101412E-1,-9.315865839E-1,-4.125257421E-1,1.382782710E0
1.657538608E1,-4.527855760E-1,-6.500507516E-1,-4.362870723E-1,9.043932590E-1
1.658534408E1,1.322207487E-1,-3.160683185E-1,-3.681787044E-1,5.029284906E-1
1.659530308E1,7.188590312E-1,-6.737512708E-2,-2.664962455E-1,7.696219613E-1
1.660526208E1,1.155153120E0,2.248336279E-1,-1.164830408E-1,1.182580733E0
1.661522008E1,1.317758340E0,4.412139362E-1,-9.502609827E-2,1.392905862E0
1.662517908E1,1.282066936E0,5.062086618E-1,-3.052790727E-1,1.411785447E0
1.663513808E1,1.119999075E0,4.750125968E-1,-5.438629764E-1,1.332599652E0
1.664509608E1,8.894100326E-1,3.299338210E-1,-7.952826514E-1,1.237893787E0
1.665505508E1,6.781267422E-1,9.559028149E-2,-1.113931419E0,1.307607199E0
1.666501408E1,4.588152248E-1,-5.836983025E-2,-1.592533476E0,1.658336913E0
1.667497208E1,2.595134640E-1,-4.167053318E-1,-1.362770645E0,1.448493839E0
1.668493108E1,1.224716860E-1,-7.751355582E-1,-4.502005950E-1,9.047182010E-1
1.669488908E1,-1.120314825E-1,-8.148761594E-1,3.630686764E-1,8.991068191E-1
1.670484808E1,-3.921575511E-1,-7.633352923E-1,7.022932845E-1,1.108911255E0
1.671480708E1,-4.911380482E-1,-5.470748520E-1,7.072312582E-1,1.020138975E0
1.672476508E1,-4.394393063E-1,-2.762628132E-1,3.891762020E-1,6.487573984E-1
1.673472408E1,-3.233083409E-1,-6.981926322E-2,-7.622591123E-2,3.394309979E-1
1.674468308E1,-1.874137866E-1,1.382574141E-1,-4.980710918E-1,5.498307489E-1
1.675464108E1,4.787817121E-2,3.151824653E-1,-8.380173925E-1,8.966077491E-1
1.676460008E1,3.440349662E-1,4.748868817E-1,-1.032528822E0,1.187431420E0
1.677455908E1,6.378470278E-1,5.243133956E-1,-1.218119739E0,1.471587261E0
1.678451708E1,8.414997017E-1,3.265295720E-1,-1.276412971E0,1.563321266E0
1.679447608E1,8.061179075E-1,-7.161552787E-2,-1.127331776E0,1.387743419E0
1.680443508E1,5.574969292E-1,-3.548517305E-1,-7.059688443E-1,9.670132294E-1
1.681439308E1,3.320604533E-1,-4.312192905E-1,-6.741605759E-2,5.484151219E-1
1.682435208E1,6.054177850E-2,-4.559378099E-1,6.593124488E-1,8.038889840E-1
1.683431108E1,-1.250120088E-1,-5.286830199E-1,1.163307647E0,1.283907481E0
1.684426908E1,-1.486011386E-1,-5.252343321E-1,1.472304051E0,1.570233301E0
1.685422808E1,-1.861273992E-1,-5.890216076E-1,1.375592566E0,1.507927309E0
1.686418608E1,-3.315871212E-1,-6.593577647E-1,9.036561888E-1,1.166746411E0
1.687414508E1,-3.834791136E-1,-6.275167519E-1,3.874107814E-1,8.312163485E-1
1.688410408E1,-2.546798632E-1,-4.759510750E-1,7.549603254E-2,5.450604640E-1
1.689406208E1,9.470442832E-3,-2.685287011E-1,-6.201995462E-2,2.757604528E-1
1.690402108E1,3.269859472E-1,-2.304972410E-2,-1.270395309E-2,3.280434268E-1
1.691398008E1,5.907281175E-1,1.908940494E-1,1.544714507E-1,6.397356298E-1
1.692393808E1,7.219118625E-1,2.396358544E-1,1.643389195E-1,7.781962223E-1
1.693389708E1,7.613514782E-1,2.316362786E-1,6.986428678E-2,7.988694872E-1
1.694385608E1,6.680926278E-1,1.871845758E-1,1.331878781E-2,6.939475592E-1
1.695381408E1,4.066044129E-1,1.457950598E-1,1.845486510E-1,4.697249756E-1
1.696377308E1,3.101098596E-1,-7.719260216E-2,2.889413309E-1,4.308293346E-1
1.697373208E1,2.837886183E-1,-1.504313171E-1,5.407940653E-1,6.289863131E-1
1.698369008E1,1.019864045E-1,-3.111929101E-1,6.013162556E-1,6.847068667E-1
1.699364908E1,5.400239870E-2,-3.792673641E-1,5.429794621E-1,6.645198935E-1
1.700360808E1,9.425711632E-4,-4.437943125E-1,6.877325481E-1,8.184927232E-1
1.701356608E1,-1.071022797E-1,-5.335350394E-1,7.069318807E-1,8.921228730E-1
1.702352508E1,-1.335556680E-1,-4.826777118E-1,6.462097156E-1,8.175584912E-1
1.703348408E1,-1.244048486E-1,-4.934968150E-1,4.631275463E-1,6.881153950E-1
1.704344208E1,-3.657067940E-3,-4.168193525E-1,3.346075004E-1,5.345221475E-1
1.705340108E1,8.800315373E-2,-2.978542417E-1,3.575414497E-1,4.736006679E-1
1.706336008E1,-1.789223504E-1,-1.246725780E-1,8.372528690E-1,8.651871623E-1
1.707331808E1,-4.582816298E-1,4.710049152E-2,1.324580287E0,1.402409870E0
1.708327708E1,7.430401184E-1,-2.388751316E-1,9.593170041E-1,1.236713006E0
1.709323508E1,7.585627949E-1,-4.512366486E-1,4.018879026E-1,9.698174638E-1
1.710319408E1,1.892168852E-1,-4.405830216E-1,7.004964352E-3,4.795471803E-1
1.711315308E1,1.938430743E-1,-3.193369120E-1,8.376721144E-3,3.736594309E-1
1.712311092E1,3.525570638E-1,-2.565255368E-1,8.347485065E-2,4.439255398E-1
1.713306992E1,3.019862498E-1,-2.979501361E-1,1.241665015E-1,4.420263552E-1
1.714302892E1,2.860349358E-1,-2.692373836E-1,6.348380506E-2,3.979132402E-1
1.715298692E1,2.600606172E-1,-2.521062112E-1,-1.141092905E-1,3.797499131E-1
1.716294592E1,1.120705857E-1,-2.370127934E-1,-3.773985940E-1,4.595264728E-1
1.717290492E1,-4.327005364E-2,-9.244915724E-2,-5.942069185E-1,6.029104462E-1
1.718286292E1,-2.466457888E-2,-6.696523726E-2,-7.114482701E-1,7.150184092E-1
1.719282192E1,1.033205198E-1,1.601669312E-2,-7.108398673E-1,7.184879827E-1
1.720278092E1,1.938521558E-1,1.097469753E-1,-6.914040148E-1,7.264038605E-1
1.721273892E1,3.395720789E-1,1.675057715E-1,-6.698947397E-1,7.694974610E-1
1.722269792E1,3.902817643E-1,2.444194615E-1,-5.579790321E-1,7.234648084E-1
1.723265692E1,4.693505917E-1,3.230159801E-1,-3.757941180E-1,6.825324319E-1
1.724261492E1,6.104140846E-1,3.700673550E-1,-1.147878599E-1,7.230016976E-1
1.725257392E1,7.263231482E-1,3.684845138E-1,2.221500483E-1,8.442018695E-1
1.726253292E1,7.491367909E-1,3.695943153E-1,4.753029111E-1,9.611028804E-1
1.727249092E1,6.014758846E-1,3.214290458E-1,6.557283980E-1,9.460811821E-1
1.728244992E1,4.204963741E-1,1.478620505E-1,6.626400992E-1,7.986064661E-1
1.729240892E1,2.538801102E-1,8.096639514E-3,5.281892225E-1,5.860925872E-1
1.730236692E1,6.595191479E-2,-9.358293235E-2,2.343268749E-1,2.607997404E-1
1.731232592E1,7.166230559E-2,-1.628812087E-1,-1.160818487E-2,1.783270146E-1
1.732228492E1,-5.471371248E-2,-1.515288395E-1,-1.648815411E-1,2.305222378E-1
1.733224292E1,2.869038686E-2,-1.348519957E-1,-3.512910685E-1,3.773772832E-1
1.734220192E1,8.802880839E-2,-6.896615446E-2,-5.156223866E-1,5.276095594E-1
1.735216092E1,8.008214995E-2,-4.468208313E-2,-7.268548062E-1,7.326169181E-1
1.736211892E1,6.667521536E-2,-1.017023760E-1,-9.328449047E-1,9.407383131E-1
1.737207792E1,-1.721075302E-1,-2.522108763E-1,-9.326039994E-1,9.813162323E-1
1.738203592E1,-3.436741930E-1,-3.929814237E-1,-7.501299405E-1,9.139153560E-1
1.739199492E1,-3.791904733E-1,-4.270057869E-1,-4.914298242E-1,7.534073461E-1
1.740195392E1,-2.011734545E-1,-3.829236281E-1,-4.472447544E-1,6.221970220E-1
1.741191192E1,-8.900982499E-2,-2.443662518E-1,-4.846230805E-1,5.499974037E-1
1.742187092E1,-1.071490574E-1,-1.164660108E-1,-7.464880022E-1,7.630790193E-1
1.743182992E1,-1.310913590E-1,-4.658886015E-2,-1.032912399E0,1.042239651E0
1.744178792E1,-3.360467926E-1,7.316913307E-2,-1.298925336E0,1.343684560E0
1.745174692E1,-5.303424597E-1,-2.681299210E-2,-1.660145561E0,1.743004689E0
1.746170592E1,-7.815408906E-1,-2.053243929E-1,-1.932183176E0,2.094348609E0
1.747166392E1,-8.081232101E-1,-2.830414903E-1,-2.007455260E0,2.182441805E0
1.748162292E1,-7.000994092E-1,-1.986620754E-1,-1.895743328E0,2.030627630E0
1.749158192E1,-5.069085735E-1,-1.281534255E-1,-1.723931082E0,1.801476611E0
1.750153992E1,-4.109525487E-1,-1.476357633E-1,-1.326808076E0,1.396817091E0
1.751149892E1,-4.195108259E-1,-1.212490332E-1,-8.696724638E-1,9.731499655E-1
1.752145792E1,9.700092226E-2,-1.710906994E-1,-5.258474126E-1,5.614238218E-1
1.753141592E1,-2.127567887E-2,-9.115692258E-2,-5.472730726E-2,1.084311634E-1
1.754137492E1,-1.927680820E-1,-8.721940756E-2,3.244491327E-1,3.873422236E-1
1.755133392E1,-1.387497497E-1,-2.286103445E-1,4.436077863E-1,5.179788130E-1
1.756129192E1,-4.232565522E-2,-3.116104013E-1,3.950870061E-1,5.049616279E-1
1.757125092E1,-6.634601712E-2,-3.142586052E-1,3.401781428E-1,4.678476609E-1
1.758120992E1,-8.706124038E-2,-3.445816809E-1,3.375930887E-1,4.901890329E-1
1.759116792E1,-9.729737610E-2,-4.372729129E-1,3.112660003E-1,5.454914322E-1
1.760112692E1,-2.727240783E-1,-4.274864280E-1,1.253724897E-1,5.223421582E-1
1.761108592E1,-2.896856815E-2,-4.186109394E-1,6.138406992E-3,4.196569749E-1
1.762104392E1,2.401509941E-2,-2.297990835E-1,-1.567287683E-2,2.315814821E-1
1.763100292E1,1.409176049E-1,-2.061564517E-1,-4.179355860E-2,2.531895643E-1
1.764096192E1,1.560925913E-1,-2.366672230E-1,1.810765743E-2,2.840847739E-1
1.765091992E1,6.007809430E-2,-2.909562814E-1,1.235598528E-1,3.217638456E-1
1.766087892E1,-2.541258395E-2,-3.596388459E-1,2.212691653E-1,4.230200260E-1
1.767083792E1,-2.116677448E-1,-4.674901539E-1,2.183689463E-1,5.577053657E-1
1.768079592E1,-3.318391362E-1,-5.536582321E-1,5.181510150E-2,6.475642478E-1
1.769075492E1,-3.106333315E-1,-5.485524434E-1,-1.961179519E-1,6.602008034E-1
1.770071292E1,-1.140438017E-1,-5.476519722E-1,-3.545622933E-1,6.623013598E-1
1.771067192E1,-8.391368419E-2,-2.758529234E-1,8.652125001E-2,3.010353276E-1
1.772063092E1,-2.072767782E-1,-4.226952195E-3,5.786012846E-1,6.146226293E-1
1.773058892E1,2.131269175E-1,-1.017164093E-1,6.691331398E-1,7.095833071E-1
1.774054792E1,3.138042766E-1,-1.446402347E-1,7.091544074E-1,7.888560674E-1
1.775050692E1,-3.445793420E-2,-6.723187029E-2,6.854772770E-1,6.896278496E-1
1.776046492E1,-2.753491858E-1,-3.422082961E-2,4.854147935E-1,5.591205246E-1
1.777042392E1,-2.940962362E-1,-9.566512585E-2,6.617001593E-2,3.162639459E-1
1.778038292E1,-2.651703528E-1,-2.637907022E-1,-2.095215243E-1,4.287191618E-1
1.779034092E1,-1.834938133E-1,-3.218418592E-1,-2.095899367E-1,4.256525619E-1
1.780029992E1,-1.579365107E-1,-1.631039876E-1,-1.421423042E-1,2.678643067E-1
1.781025892E1,-5.482641757E-2,-1.407851654E-1,-2.108716464E-1,2.594094257E-1
1.782021692E1,1.401808557E-1,-1.573444802E-1,-1.829038292E-1,2.790372170E-1
1.783017592E1,1.696417594E-1,-1.173454320E-1,-5.313832641E-2,2.130069452E-1
1.784013492E1,2.237495542E-1,-1.172033447E-1,1.407892585E-2,2.529796497E-1
1.785009292E1,2.618193135E-1,-1.231762755E-1,6.593378842E-2,2.967642367E-1
1.786005192E1,1.432667238E-1,-1.203801370E-1,2.228432357E-2,1.884497880E-1
1.787001092E1,5.942232907E-2,-1.456898099E-1,-1.980393469E-1,2.529350052E-1
1.787996892E1,-4.462039500E-2,-1.708304983E-1,-4.837600315E-1,5.149735982E-1
1.788992792E1,4.763083398E-2,-1.783014858E-1,-5.908412611E-1,6.189939515E-1
1.789988692E1,-7.779545009E-2,-1.239638954E-1,-3.937912631E-1,4.201080079E-1
1.790984492E1,-7.006016850E-2,-2.095612854E-1,-2.511361581E-1,3.345052009E-1
1.791980392E1,-2.026381820E-2,-2.530277324E-1,-1.456576502E-1,2.926598824E-1
1.792976292E1,-7.780772924E-2,-1.888153642E-1,-7.618921995E-2,2.179680750E-1
1.793972092E1,3.412493527E-2,-1.416897297E-1,-1.592109114E-1,2.158439367E-1
1.794967992E1,1.834043509E-1,-1.366149312E-1,-1.946193105E-1,3.002956400E-1
1.795963792E1,1.082313770E-1,-4.262561738E-2,-1.275663650E-1,1.726387897E-1
1.796959692E1,-1.905841470E-2,-2.052138805E-2,-6.662551403E-2,7.227246819E-2
1.797955592E1,-2.099039322E-1,-2.777252018E-2,4.085449576E-3,2.117726718E-1
1.798951392E1,-3.583802328E-1,-7.235403121E-2,-1.157047033E-2,3.657941673E-1
1.799947292E1,-3.898411766E-1,-7.297383606E-2,-7.579160929E-2,4.037891674E-1
1.800943192E1,-5.472581622E-1,-1.342228353E-2,-1.874512088E-1,5.786273494E-1
1.801938992E1,-2.418589658E-1,-9.680650234E-3,-2.534861541E-1,3.504920892E-1
1.802934892E1,7.403393626E-2,2.355661923E-1,-1.045447075E-1,2.681455771E-1
1.803930792E1,-2.174597043E-1,6.087015814E-1,2.227555275E-2,6.467631239E-1
1.804926592E1,1.202813190E-1,4.053459460E-1,1.599529231E-1,4.520595859E-1
1.805922492E1,2.492495540E-1,3.044686121E-1,2.899002743E-1,4.887419001E-1
1.806918392E1,-3.618257046E-2,4.273443407E-1,3.528379494E-1,5.553620283E-1
1.807914192E1,-6.679215968E-2,2.655863822E-1,2.719692028E-1,3.859592805E-1
1.808910092E1,2.821193844E-2,3.698656261E-2,1.057714534E-1,1.155487760E-1
1.809905992E1,-4.615821272E-2,-1.439526021E-1,-4.064399600E-2,1.565403037E-1
1.810901792E1,-4.026863399E-1,-3.228218526E-1,-2.540328687E-1,5.752416321E-1
1.811897679E1,-6.238751060E-1,-3.603510368E-1,-4.529767799E-1,8.510352406E-1
1.812893579E1,-8.726697466E-1,-3.864454061E-1,-4.753043729E-1,1.066211417E0
1.813889379E1,-1.122694934E0,-3.620221710E-1,-5.004152405E-1,1.281374020E0
1.814885279E1,-8.988363290E-1,-2.807698470E-1,-6.080624807E-1,1.120927488E0
1.815881179E1,-4.884804887E-1,-3.007948065E-1,-7.048818469E-1,9.088174302E-1
1.816876979E1,-1.252874127E-1,-3.042247832E-1,-7.821551406E-1,8.485377531E-1
1.817872879E1,1.037939250E-1,-2.691116685E-1,-7.365082669E-1,7.909732589E-1
1.818868679E1,1.625169271E-1,-2.770001471E-1,-7.349406284E-1,8.020464827E-1
1.819864579E1,2.070765111E-1,-3.165565610E-1,-8.058620918E-1,8.902260661E-1
1.820860479E1,2.126389673E-1,-2.811148328E-1,-7.514174974E-1,8.299814064E-1
1.821856279E1,3.594151899E-2,-2.518319768E-1,-4.846084625E-1,5.473175488E-1
1.822852179E1,-1.002509509E-1,-2.327665454E-1,-8.852392137E-2,2.684529800E-1
1.823848079E1,-1.140193896E-1,-2.478131855E-1,2.165533859E-1,3.482917814E-1
1.824843879E1,1.056971937E-2,-3.225879639E-1,3.900461215E-1,5.062713604E-1
